SUNName,Scene,openAbilities,openRank,manmadeAbilities,manmadeRank,naturalAbilities,closedAbilities,closedRank,naturalRank
o_orchard_sun_aoodwdbjtoqmvkqy,orchard_37,2.142376851,6291,-4.189720155,1077,1.825920534,0.216415578,1730,6533
i_ice_floe_sun_bamibpwpfstpeqtj,ice_shelf_4,2.138189963,6290,-4.366655299,981,0.003576717,-0.689089272,934,4517
f_fairway_sun_bvhaaygqshhhytku,fairway_70,2.135798839,6289,-2.386682222,1968,1.746226109,-0.897661213,758,6461
m_mountain_sun_bjzksfmaxzvhjfmy,mountain_74,2.135712627,6288,-6.604427849,194,1.11330352,-1.207262023,561,5723
l_lake_natural_sun_baiknuqctbcvmbek,lake_natural_7,2.133822542,6287,-3.579225857,1404,2.171105998,-2.201438853,185,6768
f_fairway_sun_bpkhemmksrhivtbz,fairway_52,2.133508345,6286,-2.811810246,1763,0.575066374,-2.090556149,207,5100
p_pond_sun_bcyzkxgibrohfkgo,pond_8,2.132809214,6285,-1.848661592,2217,0.863126171,-0.187090366,1376,5396
p_pasture_sun_bqlugfoaznntuchw,pasture_109,2.130429213,6284,-2.95990402,1673,0.998909842,-1.304466427,511,5551
m_mountain_sun_bdikxpvqeabxrvvc,mountain_55,2.13024223,6283,-4.685604824,820,1.096744357,-0.320432901,1264,5704
m_mountain_snowy_sun_bwjopkxpnlohjube,mountain_33,2.128315194,6282,-1.764713669,2260,0.774042174,0.218044438,1733,5291
v_vineyard_sun_bnlygjgssynoxfyg,vineyard_48,2.126660021,6281,-2.168056376,2084,-0.07910209,0.496883767,1966,4439
g_golf_course_sun_aynzxrynglqxokrx,golf_course_93,2.126148705,6280,-3.634395715,1376,0.87071349,-0.511699055,1097,5406
p_pasture_sun_bdgkrqiebjyvvujl,pasture_26,2.125644753,6279,-2.225912828,2043,0.283019352,-1.226679768,551,4782
t_tree_farm_sun_blmvqjzciebratrr,tree_farm_6,2.123507686,6278,-3.258468845,1564,1.832789327,0.072057544,1610,6543
b_badlands_sun_biwnmlikkpckxnxe,badlands_54,2.122866767,6277,-8.64508921,62,1.121105202,0.496064424,1964,5732
s_snowfield_sun_bagnyflivyieqlpo,snowfield_4,2.122863433,6276,-3.047256654,1639,0.627338334,-0.668907922,948,5149
p_pasture_sun_bpnbxbokirqdvblf,pasture_103,2.117462024,6275,-3.457888644,1472,1.411518048,-2.057622746,214,6107
a_athletic_field_outdoor_sun_bwvnrjivcflkumua,athletic_field_outdoor_15,2.117118678,6274,-1.127926254,2545,-0.229785086,0.534337599,1992,4318
b_beach_sun_bczjkqnkzgedqzoi,beach_12,2.115699304,6273,-2.161845757,2086,0.647761801,-0.740183018,887,5175
m_mountain_sun_biuwugxnluimiuva,mountain_71,2.115014049,6272,-5.612696921,427,1.883281203,-1.55327729,397,6583
p_pasture_sun_bxawnkcnsafyjnje,pasture_134,2.114304411,6271,-3.507322197,1449,-0.409335616,-0.042663255,1509,4154
s_snowfield_sun_bcjlrbgbxnkdydjx,snowfield_7,2.11343463,6270,-5.833029712,371,1.369780304,-2.358426505,158,6053
m_mountain_snowy_sun_bhzunqduzlivnvha,mountain_snowy_9,2.111213043,6269,-5.148137357,600,1.209301393,-1.177440145,578,5849
m_mountain_snowy_sun_btwbcupgifnqaiuq,mountain_snowy_28,2.110567036,6268,-5.173901587,590,1.344530172,-0.937044048,733,6020
b_beach_sun_bjlkthvuowdwxgyb,beach_29,2.110282372,6267,-4.151009239,1101,2.827994314,0.071485923,1608,6973
w_wheat_field_sun_arhantbnkcqitbhm,wheat_field_34,2.110155602,6266,-6.142081061,291,1.016553959,-28.29837253,5,5573
b_badlands_sun_btuphrkoqrrfymlm,badlands_111,2.109672246,6265,-7.120717004,131,0.860267569,-0.100011592,1447,5392
c_canal_natural_sun_bkptgssspmgnfjio,canal_natural_15,2.109385793,6264,-0.058049485,3363,0.851911489,1.335619517,2724,5383
f_fairway_sun_btnitteqxzjhgjfy,fairway_65,2.107740573,6263,-5.03938712,650,2.138263003,-1.136477411,613,6753
b_butte_sun_akybvqviyxcxxcnh,butte_14,2.103609868,6262,-5.136426413,610,1.400861106,-1.983227059,235,6091
s_snowfield_sun_bqhbnjejdmwfpifm,snowfield_18,2.103327403,6261,-31.99616882,8,2.112523849,-0.321677362,1261,6736
f_fairway_sun_beadmuesqufegjxa,fairway_15,2.102599733,6260,-3.607235513,1390,1.206717724,-0.679686447,940,5846
v_valley_sun_bkrtvrvdmwjmvklw,valley_14,2.102049154,6259,-2.809142166,1766,1.260235758,-1.293793576,516,5913
l_lake_natural_sun_bticrdtvllufjcry,lake_natural_79,2.101842299,6258,-4.174347551,1088,1.209883353,0.345613724,1834,5851
p_parking_lot_sun_btigpjysysspiiqt,parking_lot_36,2.098480872,6257,-0.545525908,2890,0.071368791,-0.064833465,1482,4588
o_orchard_sun_awdicyplztccfwol,orchard_55,2.097649406,6256,-4.03090618,1167,0.365655349,-0.424455528,1173,4861
f_fairway_sun_bxeeygmqqikzlwih,fairway_77,2.097380168,6255,-3.120564369,1615,0.083722323,-1.81706516,280,4597
p_pond_sun_bibktlulujatjhgh,pond_21,2.09364156,6254,-3.348536026,1524,0.405710782,0.365687725,1853,4897
m_mountain_sun_bbwraaqgtirguofp,mountain_48,2.091869966,6253,-6.336144704,241,0.475345241,0.230006113,1750,4993
r_river_sun_awaxapbfvjhpzxzu,river_32,2.091139508,6252,-0.375216582,3040,-0.340931078,0.658627174,2098,4221
b_beach_sun_bawejawauhafqfcc,beach_5,2.090079376,6251,-5.995909134,321,0.949278604,-0.389311644,1208,5477
h_highway_sun_bxyfeasrvcompjmx,highway_235,2.088362199,6250,-0.662596775,2811,-1.014619302,-3.021995098,76,3681
h_hill_sun_bbdshuytuykokcnu,hill_2,2.087792049,6249,-5.023038587,660,2.283190775,0.2644737,1778,6814
w_wheat_field_sun_acinnsileiongdls,wheat_field_6,2.086032579,6248,-5.00718061,669,1.05172372,-1.593464038,374,5627
a_abbey_sun_adkftqvfltclmsye,abbey_14,2.083852097,6247,-1.492080429,2371,0.099872111,-0.238601017,1333,4611
b_beach_sun_bukehuxwyukiimvc,beach_62,2.083129606,6246,-2.474939221,1921,0.446221248,0.751357105,2172,4957
h_hayfield_sun_bnwgrptznpkmyoll,hayfield_18,2.082899374,6245,-4.284016283,1028,0.485462316,-0.874296383,771,5002
g_golf_course_sun_bawbrkgcbqidymqt,golf_course_101,2.080753852,6244,-1.535201236,2350,1.491768305,-0.178273296,1386,6217
p_pond_sun_bawthjvxlzohljzi,pond_5,2.080101563,6243,-3.751579087,1316,1.365127658,-1.055844975,656,6047
c_creek_sun_blvgspgtvvlfqrea,creek_47,2.078826024,6242,-5.307180893,535,2.492910653,-0.828117296,805,6896
p_pasture_sun_bnpceeilfuqimwiw,pasture_98,2.078223245,6241,-5.779700227,380,2.611006765,-2.812848595,95,6932
m_mountain_sun_ahmajnuemkwwrubr,mountain_43,2.077369631,6240,-6.183653902,272,1.013160864,-2.29540847,168,5567
m_marsh_sun_azyreszftgnwypom,marsh_31,2.077083001,6239,-4.581588442,879,1.907007871,0.199062368,1715,6607
v_vineyard_sun_bxzzqpjxvydmaqru,vineyard_80,2.077020631,6238,-2.605386449,1861,-0.058772868,-0.739176061,888,4455
w_wheat_field_sun_ardkohoqpjiocrvk,wheat_field_33,2.076825214,6237,-3.329886143,1530,0.645089909,-0.545864703,1065,5170
f_field_cultivated_sun_bapxkpvrhpjplsok,field_cultivated_2,2.076453876,6236,-3.535149829,1429,1.414034722,-1.577742231,384,6112
a_athletic_field_outdoor_sun_beydfaxsfippbeew,athletic_field_outdoor_4,2.074510322,6235,-4.907839672,718,1.145973871,0.155227284,1680,5762
b_badlands_sun_blowkvgbxsrtaqno,badlands_68,2.074172164,6234,-5.217508519,570,0.437084277,-0.822879569,810,4942
f_field_wild_sun_bnbsmyjkckncknwp,field_wild_28,2.073746441,6233,-21.2297727,21,2.150647762,-0.792048128,837,6759
p_pasture_sun_bcwajkblvtgnxcqn,pasture_25,2.072337746,6232,-2.092880257,2117,1.277910641,-0.750542648,878,5934
p_pasture_sun_bixvnxvnijkbxrov,pasture_70,2.071966719,6231,-2.508749427,1901,0.917259585,-0.445922329,1151,5445
p_pasture_sun_brqhqjceoqtumowa,pasture_113,2.07193674,6230,-3.565507574,1412,0.693832029,-0.546677741,1063,5216
b_badlands_sun_bzlmupmmiqdoxiio,badlands_132,2.071931867,6229,-6.312571067,247,1.832522158,0.073055579,1612,6541
p_pasture_sun_bfnfzkqmwrjezqtw,pasture_45,2.070962403,6228,-2.920452591,1698,1.820996923,-15.40327265,40,6527
h_highway_sun_auwrraazjwdcjcjg,highway_29,2.070879591,6227,-1.277761978,2473,-0.114736603,-1.042425662,660,4403
m_marsh_sun_aoenllxqydhinhme,marsh_15,2.069174231,6226,-3.935274216,1214,2.248667146,0.864605359,2281,6801
b_beach_sun_bplsanotxgtdakev,beach_47,2.068607871,6225,-4.793612529,772,1.087872237,-1.287943998,521,5691
c_canal_urban_sun_bmpfjbzchjkbvfof,canal_natural_49,2.068003468,6224,-0.862618655,2686,0.063684617,1.023028554,2440,4578
p_pond_sun_brcnweauxwwhfmme,pond_41,2.065569895,6223,-2.952419206,1679,1.289643706,1.479831204,2840,5953
b_beach_sun_axlmwhqhyfdhwgbo,beach_3,2.062593585,6222,-20.50917353,31,3.329583056,-1.969327481,241,7012
b_butte_sun_aidickeaxixvkuxv,butte_8,2.061373034,6221,-5.97407664,327,1.397461458,-1.530743642,409,6086
g_golf_course_sun_axyzojebwpurjkcy,golf_course_86,2.061284257,6220,-0.997861828,2610,1.079713246,-0.715716276,907,5677
b_botanical_garden_sun_aarpxpyanfjsgfzq,botanical_garden_3,2.058361251,6219,-2.765955008,1793,0.764325543,-0.603839483,1019,5277
i_ice_shelf_sun_btgowjjaugzkfzqm,ice_floe_24,2.055737796,6218,-5.011087626,666,1.232653942,-2.068188615,210,5885
o_orchard_sun_aptlivxrsqkscpdh,orchard_40,2.05566414,6217,-3.85305044,1257,1.835738385,1.086745081,2492,6546
i_ice_floe_sun_brigluuuobimoyjt,ice_floe_12,2.054805095,6216,-6.445426436,223,0.419959753,-0.748017881,881,4915
b_butte_sun_axitatdnytqubfkb,butte_27,2.053402244,6215,-5.504728483,457,2.186331525,-1.082705794,636,6773
p_pasture_sun_blsqlrdsdylhfska,pasture_90,2.051554658,6214,-0.572335794,2876,0.771579741,0.324480049,1817,5286
s_sandbar_sun_brbfygpsjorycgbm,sandbar_14,2.051472841,6213,-5.948810833,336,0.836677155,-1.501331947,421,5366
f_field_wild_sun_bqoylotoyljjidge,field_cultivated_34,2.050807638,6212,-2.403243745,1957,0.55168737,-0.774052773,856,5072
g_golf_course_sun_angzvxdptreyzuqj,golf_course_52,2.050278596,6211,-1.102102197,2555,-0.142135945,-1.880907213,258,4381
h_highway_sun_bgpqyirbomasjaip,highway_89,2.048768122,6210,0.477194077,4105,-2.133472586,0.045074616,1580,2834
g_golf_course_sun_ahaassqcovzmqcdo,golf_course_27,2.048419246,6209,-1.817341191,2238,0.327672075,0.314031346,1808,4825
g_golf_course_sun_aeupxbkbavhfarej,golf_course_20,2.048296587,6208,-4.204102721,1070,1.434590783,-0.602073389,1020,6145
p_pasture_sun_biynwppxnpldwboo,pasture_71,2.046966313,6207,-4.653538928,841,1.492905979,-1.870239446,263,6219
m_mountain_snowy_sun_bpqombtghzcbglwk,mountain_22,2.046676746,6206,-5.736233919,390,1.287774359,-1.276250441,529,5949
f_field_wild_sun_boelqdlplziersvr,field_cultivated_31,2.044638876,6205,-3.218014749,1579,1.903421784,-0.951068225,722,6604
g_golf_course_sun_bnckvzplbmptddrq,golf_course_116,2.04311161,6204,-4.492015311,922,1.610078347,-0.625074559,998,6339
f_field_cultivated_sun_bfmpucpayezqyvhs,field_wild_5,2.039594021,6203,-2.450447917,1930,-0.21020917,-0.296556239,1288,4334
v_vineyard_sun_bqzujxfzyxthzaut,vineyard_59,2.039555198,6202,-2.393117782,1962,0.26697941,0.104932111,1639,4767
c_creek_sun_brxpivttdvmqgiit,creek_69,2.039349113,6201,-8.040924138,69,3.256138936,0.457408023,1933,7010
c_cabin_outdoor_sun_ahdpkqbbytjreexm,cabin_outdoor_16,2.039028401,6200,-1.573891506,2336,1.065323583,0.914349849,2330,5649
v_viaduct_sun_bnbnxzmccfzzvhvs,viaduct_31,2.038897333,6199,-1.813272269,2239,0.825492983,0.530468565,1991,5356
m_mountain_snowy_sun_bybbadafbvimgvtd,mountain_snowy_37,2.038205927,6198,-20.36311833,36,1.154839928,-0.188558984,1373,5774
h_highway_sun_beaeswwvdobxsczu,highway_68,2.036869497,6197,0.328239042,3876,-1.125126255,-0.138130778,1416,3601
w_watering_hole_sun_bkmzwyqeghypxljs,watering_hole_12,2.03545441,6196,-4.805401784,765,2.192247448,-0.534999324,1078,6777
v_vineyard_sun_biehunpxexdnebcl,vineyard_26,2.033800224,6195,-3.187998049,1586,0.92617639,-1.748938397,304,5454
b_badlands_sun_balbyyouhcwjrjep,badlands_9,2.032009485,6194,-4.659124124,836,3.753322817,-2.091760099,206,7024
i_ice_shelf_sun_anibgfuciqzwhbzs,ice_shelf_15,2.03197622,6193,-4.841445391,750,1.212287893,-1.32454345,504,5857
m_mountain_sun_bxwqfmwdyeshocce,mountain_141,2.031932316,6192,-4.603001512,869,1.622463497,-1.190255773,574,6351
b_badlands_sun_biuxjkewfazzuedg,badlands_52,2.029994378,6191,-5.620372365,426,3.333098034,-0.437788617,1164,7014
i_islet_sun_bgcwqtobaafbwmnk,islet_12,2.027925759,6190,-5.683636002,407,0.965185889,-3.465983354,52,5503
f_field_wild_sun_bnqpionwelsvedgr,field_wild_30,2.027124002,6189,-3.915492414,1227,2.603093981,-1.263376513,534,6929
g_golf_course_sun_ayiwtlrepenzfgla,golf_course_90,2.027030736,6188,-1.66949067,2295,0.231353835,1.86482702,3226,4727
h_hill_sun_bgedsyizkcbcgdex,hill_3,2.024765362,6187,-8.661950282,61,1.075870746,0.319115766,1814,5670
f_field_wild_sun_bbjxjjsbzcjiefrn,field_cultivated_22,2.02242556,6186,-2.856600612,1740,-0.391732449,0.362650998,1851,4173
l_lake_natural_sun_bzgmrudaylnmmnfq,lake_natural_91,2.021593542,6185,-5.764847377,384,2.086534518,-0.282392727,1297,6717
b_butte_sun_aprgdrvuzakfdffq,butte_18,2.01907147,6184,-6.253545305,255,2.557160311,-1.018861282,676,6917
h_highway_sun_bnrerlspqdglgtfy,highway_139,2.01778268,6183,-0.36592771,3050,-0.939623779,-0.091484588,1455,3749
b_badlands_sun_bxuntpkgfijknxde,badlands_127,2.017778154,6182,-6.211812134,264,1.389587877,-1.495460485,425,6078
m_marsh_sun_agsbwvpywklycnln,marsh_8,2.016345194,6181,-4.974938153,684,-0.070310928,-0.310659653,1273,4449
h_highway_sun_bawryadthstpzahd,highway_47,2.015346754,6180,-0.794247623,2726,0.258699922,-0.10882777,1440,4760
b_beach_sun_boztzgiwbormrfew,beach_45,2.015171779,6179,-3.230877525,1575,2.429682097,-0.915169466,742,6874
g_golf_course_sun_abjanqeiycvpyrod,golf_course_6,2.014998432,6178,-2.934358207,1692,1.089533153,-0.556382178,1054,5694
m_mountain_sun_bfeceapavzwltgbw,mountain_61,2.014345643,6177,-5.104037875,621,1.609404815,-0.243032607,1328,6337
s_snowfield_sun_bwpwuvmszsuvxbwp,snowfield_24,2.013813305,6176,-5.4453254,475,0.619642749,-0.94004091,731,5142
d_driveway_sun_apijlblnrtsfbwad,driveway_36,2.01369042,6175,-2.986816183,1664,0.378989608,0.952564538,2375,4871
p_pasture_sun_bxvwtcnzkkasthwu,pasture_142,2.013308716,6174,-4.036840004,1156,1.781938214,-14.98982261,44,6501
p_parking_lot_sun_bvmmwfpxnvvfaknv,parking_lot_44,2.013163749,6173,0.494567646,4147,-2.0750704,0.707791023,2131,2872
i_islet_sun_bsgkcoqggusftknl,islet_16,2.011200481,6172,-4.618519129,859,0.528246856,-1.450531171,442,5047
b_beach_sun_bowcbzquimkvkykp,beach_44,2.010473976,6171,-4.251685389,1045,1.200738867,-1.803026132,288,5837
h_hayfield_sun_bnhzaziwnmimjvxd,hayfield_16,2.009853155,6170,-2.451857594,1928,0.995286501,-1.771406706,299,5547
g_golf_course_sun_atbzqxmvyzlrnccn,golf_course_75,2.009339802,6169,-2.18686327,2072,-0.225658086,-0.514941134,1096,4319
b_beach_sun_bclgfgrqkzfqmlir,beach_11,2.008222111,6168,-5.778932499,381,2.148645427,-0.630097829,990,6757
m_marsh_sun_agaympdvmgydapbr,marsh_7,2.007237315,6167,-3.425515378,1498,2.260480225,-0.523339153,1087,6805
b_badlands_sun_bxruxfsfstlwuflb,badlands_126,2.005535838,6166,-19.27147464,53,2.290983515,0.710343973,2136,6818
g_golf_course_sun_acwyrtjlelddlmpc,golf_course_15,2.003982539,6165,-1.10193768,2556,0.784465726,-1.397087782,471,5298
l_lake_natural_sun_bovovhwsfcncxlrj,lake_natural_59,2.003825131,6164,-5.215371145,573,3.959080958,-0.373093409,1217,7026
m_marsh_sun_annqmrqkhkiexsuu,marsh_14,2.000565943,6163,-4.830784862,754,1.742232267,-1.012537836,680,6457
h_highway_sun_bvrvprgztwyfyaes,highway_212,2.000265012,6162,-0.096495374,3317,-1.096257114,-0.057311772,1490,3619
v_viaduct_sun_binwajlukgbekmbt,viaduct_21,1.999868541,6161,-0.349456697,3070,0.422616747,0.344622963,1832,4919
c_canal_urban_sun_btnoatzxrxamxxmz,canal_urban_61,1.999586283,6160,-0.711325763,2774,-0.133031402,-0.031347841,1517,4385
b_badlands_sun_bcyqhmsuncrhyodx,badlands_18,1.998851562,6159,-4.900904862,719,2.510955584,-0.078285047,1463,6901
g_golf_course_sun_aufkeeclyochlima,golf_course_79,1.997427011,6158,-2.806834123,1768,-0.918824317,-0.297286104,1286,3762
b_beach_sun_bclevpihnmwhznms,beach_10,1.995276693,6157,-6.266299351,253,2.247002438,-2.517483772,133,6800
l_lake_natural_sun_bppcbilpsgxpjvoc,lake_natural_62,1.995036117,6156,-5.190414737,583,1.863549448,0.245877083,1758,6564
m_mountain_sun_bemfeutndcfrgthg,mountain_snowy_59,1.99458725,6155,-6.955274155,143,1.968216238,-1.402196802,468,6657
h_highway_sun_atuwoeepjptzuezc,highway_28,1.994047401,6154,-1.646806966,2302,-1.655288681,0.240770542,1755,3182
v_vineyard_sun_bwvqovjbilbqaamp,vineyard_75,1.993795773,6153,-2.767109713,1792,0.999159694,-0.245253015,1324,5552
m_mountain_snowy_sun_bcgszznqxdqwfosy,mountain_snowy_2,1.992995386,6152,-6.90839402,146,1.713004991,-2.757829129,102,6431
l_lake_natural_sun_bkzldahnikeqcuez,lake_natural_41,1.990003696,6151,-8.013326925,71,2.713274522,-0.486138158,1118,6959
m_mountain_sun_bhglfdibocgebwhp,mountain_68,1.989796935,6150,-5.119573019,615,2.228977014,-0.875339075,770,6792
s_ski_slope_sun_bmhuogxlnzxnubjd,ski_slope_18,1.988391799,6149,-7.25381244,114,0.174725837,0.379468354,1864,4676
s_sea_cliff_sun_bmewqydvlrecbscw,sea_cliff_7,1.988144635,6148,-4.183767885,1083,3.094241452,-1.067822949,644,6997
d_desert_sand_sun_bnbkrfjfaaywipyd,desert_vegetation_12,1.98708315,6147,-4.612446322,863,2.108224799,-0.374777144,1215,6731
m_mountain_snowy_sun_bnlulocdqopoojpi,mountain_snowy_19,1.986470297,6146,-5.096883574,625,2.34030618,-1.56044678,393,6843
b_beach_sun_bdedxejthmberivs,beach_13,1.98627525,6145,-2.421594637,1944,0.251604112,-2.132192703,195,4757
b_badlands_sun_bjffbuefbuffssfk,badlands_55,1.981527645,6144,-4.086597046,1140,2.212918081,-1.490638,429,6787
c_canal_urban_sun_bjoruqrbekuyvfyc,canal_natural_46,1.979971616,6143,-4.362026742,985,0.401829144,-1.199822886,565,4891
m_mountain_sun_bkxomboxzphxtmfg,mountain_snowy_77,1.97847214,6142,-4.221439008,1061,-0.008411234,-0.725107875,899,4499
h_hayfield_sun_bgelsouuhmemliht,hayfield_11,1.977248825,6141,-2.098984721,2112,0.616115576,-1.588011098,377,5140
p_pasture_sun_bivrbuunsmcwmbfi,pasture_69,1.976317917,6140,-3.510835466,1447,1.542912913,-0.353307334,1230,6273
h_hayfield_sun_bytgrpmsmuynflth,hayfield_31,1.973113763,6139,-3.840766697,1262,1.353719707,-0.827237365,807,6030
b_badlands_sun_bqsajjdelfjruiae,badlands_99,1.97305659,6138,-21.4847147,16,1.30179544,0.803948776,2226,5965
h_hayfield_sun_bofgqithjpnufnoc,hayfield_19,1.972440545,6137,-2.780071607,1786,0.431443954,-0.837462211,799,4935
h_highway_sun_barsiqdrughjeaas,highway_44,1.970739166,6136,-1.1201044,2549,-0.711311081,-0.984680304,701,3910
b_bayou_sun_abdfuzkqnpifraag,bayou_2,1.970242995,6135,-1.64915288,2300,0.86242672,1.719931167,3077,5394
b_beach_sun_brlicfcnafiayrqn,beach_53,1.96899982,6134,-5.331661842,522,1.150257325,-2.172245082,191,5769
l_lake_natural_sun_bsnnsbxwjrxrqani,lake_natural_77,1.968024308,6133,-6.712022082,179,2.014950364,-2.026951285,224,6681
l_lake_natural_sun_bmoytxtceuviqyrc,lake_natural_51,1.966574623,6132,-5.428200659,485,1.835488455,-1.870742162,262,6545
i_ice_floe_sun_bqjuovyovmqpjdxv,ice_shelf_11,1.96631817,6131,-7.250710792,116,1.034877062,-1.677903586,329,5600
c_canal_urban_sun_bdduasgzckkeqvqt,canal_natural_34,1.966186538,6130,-3.182118755,1592,0.21453267,0.864821182,2282,4713
f_fairway_sun_bwaeoxdssornxdzd,fairway_73,1.965766943,6129,-2.857284617,1739,1.08759745,-2.175030884,190,5690
h_harbor_sun_bnraxdeafzathioo,harbor_7,1.965668869,6128,-1.289163441,2464,-0.214170211,-0.532876322,1079,4333
i_ice_shelf_sun_aopcolvixolejzxj,ice_floe_16,1.961222271,6127,-5.518142521,454,0.864179409,-1.572392537,387,5397
r_river_sun_aktxraquxzvjgawe,river_21,1.957891456,6126,-3.46279217,1470,0.697960872,-1.386240971,473,5223
v_vineyard_sun_bsgvymoefzycixxf,vineyard_62,1.956687311,6125,-3.380419679,1511,0.707182138,-0.790452385,841,5234
i_islet_sun_bueuntcxwgxsfkis,islet_18,1.956132645,6124,-3.328577663,1532,1.805799842,-0.759138766,870,6517
w_wind_farm_sun_bbwgvchaqkjqdckd,windmill_2,1.956024024,6123,-0.805515397,2721,0.191920459,-0.760970454,868,4689
l_lake_natural_sun_bvdduzncvdbrnscy,lake_natural_84,1.955981988,6122,-5.379985392,503,2.112273691,0.027898561,1564,6735
m_marsh_sun_bfwneeymmjfpjhai,marsh_35,1.95460498,6121,-4.130521993,1113,2.994213696,-0.301471814,1282,6992
v_valley_sun_bliarrltoeaiomyh,valley_18,1.953875487,6120,-3.726183946,1324,1.91916726,-0.650105499,968,6616
m_mountain_sun_bczakbufkdfypypw,mountain_53,1.953579959,6119,-7.417895608,99,2.6420311,-1.144555102,603,6938
h_highway_sun_bkmfquneikrznjxi,highway_116,1.949646223,6118,-1.918761599,2179,-1.370913563,-0.737339122,889,3403
b_badlands_sun_bnzfzveujnerudao,badlands_82,1.949220385,6117,-6.479312902,219,0.950708639,-0.666851733,951,5483
l_lake_natural_sun_blqiwakinuihoksy,lake_natural_46,1.947252466,6116,-2.569568193,1874,0.820099375,-0.184293164,1377,5347
b_butte_sun_akfkjcpbhabtywls,butte_11,1.946512302,6115,-5.847209398,365,2.598400752,-1.876515801,260,6926
b_badlands_sun_bolycjabqnohrqsp,badlands_88,1.945199876,6114,-4.553962799,895,0.302340026,-0.431278874,1167,4800
f_fairway_sun_bdqvqxxjuvyrevwq,fairway_12,1.944865895,6113,-2.680204686,1832,-0.039099318,-0.775068641,855,4471
f_fairway_sun_bbrxlzzoqrtldkdw,fairway_5,1.943380309,6112,-3.126734164,1614,0.552797205,-1.250909912,540,5076
g_golf_course_sun_alzfjlsffskqxejf,golf_course_48,1.941679403,6111,-1.629990963,2310,0.383632106,-0.505447915,1099,4875
p_pasture_sun_bilzcyytgokhdlxn,pasture_63,1.941390114,6110,-2.905126901,1708,0.513190825,-0.035821499,1511,5032
h_highway_sun_bjqrzxnskurbdhcl,highway_110,1.940421433,6109,-0.551972643,2886,-0.71806119,-2.331546338,164,3908
f_field_cultivated_sun_bzjjbzavczmmedyz,field_wild_19,1.939645644,6108,-4.919879099,712,1.229418678,-15.60304455,37,5878
v_valley_sun_bnxokcrzupjmsfje,valley_20,1.937685445,6107,-4.670050375,827,2.245583068,-0.388235613,1210,6799
m_mountain_sun_bazyarazogyqnprd,mountain_45,1.935883797,6106,-4.682689573,821,2.463258743,0.649028452,2089,6889
c_canal_urban_sun_byyqxezgggqzgnsx,canal_urban_83,1.934662484,6105,-1.519171206,2356,0.117599262,0.393306426,1876,4624
p_pasture_sun_bmaojfghigfmqxbh,pasture_91,1.934497827,6104,-3.303857515,1538,1.913266176,-0.955544365,717,6611
i_ice_shelf_sun_bsiewkbogmfyzurc,ice_shelf_23,1.934433922,6103,-5.625178217,423,1.830862125,0.570032404,2018,6540
